tweet_id,tweet_time,tweet_text,sentiment,confidence,is_product_announcement,contains_metrics,urgency_level,topic_category,forward_looking,engagement_category,time_category,likes,retweets,change_1h,change_6h,change_12h,change_24h
1889006561541882170,2025-02-10 17:40:34+00:00,"And it only gets better from here. 

Tesla is still on track to launch autonomous ride hailing in Austin in June and roll out to many cities in America by the end of this year. 

The threshold is achi",BULLISH,0.9,True,True,HIGH,PRODUCT,True,MEDIUM,MARKET_HOURS,55498,7454,-0.3111005705835444,,,-7.199955357765643
1888411275060773218,2025-02-09 02:15:07+00:00,"@DefiyantlyFree @DarrigoMelanie Yeah. Tesla losses were high for many years, so carry forward. 

Super majority of profit is from production and sales overseas, not US. 

But the point I am making IS ",NEUTRAL,0.8,False,True,LOW,FINANCIAL,True,LOW,WEEKEND,9858,452,,,,
1886943585410670920,2025-02-05 01:03:03+00:00,"The Tesla Optimus hand is so sophisticated that it makes a Fabergé seem simple. 

And it gives you a whole new appreciation for how incredible the human hand is.",BULLISH,0.8,True,False,LOW,PRODUCT,True,MEDIUM,OVERNIGHT,74589,6044,-1.6297043010752703,-2.427109181141436,,-3.064257650951204
1884594761861910941,2025-01-29 13:29:39+00:00,@Tesla Sure will,BULLISH,0.8,False,False,LOW,PRODUCT,True,LOW,PRE_MARKET,2513,120,-0.9487234553240932,-1.2620169532207342,,3.866900794603268
1880162891283984417,2025-01-17 07:58:59+00:00,"To reiterate, the legacy news headlines are false. This fire has nothing to do with Tesla and our Megapacks are operating well.",NEUTRAL,0.8,False,False,MEDIUM,SAFETY,False,HIGH,OVERNIGHT,71041,14779,1.537111274521436,1.9379936902531056,,
1878624587547807894,2025-01-13 02:06:19+00:00,"Tesla &amp; SpaceX personnel are driving around areas in greater LA/Malibu that are in tough shape with free WiFi, drinks &amp; snacks",BULLISH,0.8,False,False,MEDIUM,PRODUCT,True,HIGH,OVERNIGHT,115775,18215,,,,
1875030040762777874,2025-01-03 04:02:52+00:00,@SawyerMerritt The original lawsuit was brought by a law firm using a puppet shareholder. The appeal is by real Tesla shareholders.,NEUTRAL,0.7,False,False,LOW,LEGAL,False,LOW,OVERNIGHT,1909,155,,,,
1874580552885604713,2025-01-01 22:16:46+00:00,@MaileOnX Tesla vehicles transmit their state of health continuously,BULLISH,0.8,True,False,MEDIUM,PRODUCT,True,LOW,AFTER_HOURS,6385,272,,,,
1874558969802547611,2025-01-01 20:51:00+00:00,"The whole Tesla senior team is investigating this matter right now. 

Will post more information as soon as we learn anything.

We’ve never seen anything like this.",NEUTRAL,0.7,False,False,MEDIUM,SAFETY,True,HIGH,MARKET_HOURS,227782,27347,,,,
1874352172487618810,2025-01-01 07:09:16+00:00,@BasedBeffJezos SpaceX and Tesla are winning by a large margin,BULLISH,0.8,False,False,LOW,PRODUCT,True,LOW,OVERNIGHT,1232,80,,,,1.0481095209751183
1873613037057577272,2024-12-30 06:12:12+00:00,@thejefflutz @Tesla_AI Yes,BULLISH,0.8,False,False,LOW,TECHNOLOGY,False,LOW,OVERNIGHT,913,57,,,,
1872860577057448306,2024-12-28 04:22:12+00:00,"The reason I’m in America along with so many critical people who built SpaceX, Tesla and hundreds of other companies that made America strong is because of H1B.

Take a big step back and FUCK YOURSELF",BEARISH,0.8,False,False,HIGH,TECHNOLOGY,False,MEDIUM,WEEKEND,45512,6614,,,,
1872774494101880982,2024-12-27 22:40:08+00:00,"We named @Tesla after Nikola Tesla, one of the greatest engineers ever. 

He was a penniless immigrant whose inventions led to American dominance in electricity generation and usage. https://t.co/1K1I",BULLISH,0.8,False,False,LOW,TECHNOLOGY,False,HIGH,AFTER_HOURS,370468,40870,-0.1523519329651462,0.1785374214435345,,1.2688059417253954
